timestamp_utc,build,sequence,warmup,size_bytes,url,curl_exit_code,success,http_code,remote_ip,local_ip,local_port,time_namelookup_ms,time_connect_ms,time_starttransfer_ms,time_total_ms,wall_clock_ms,size_download,speed_download_bps,num_connects,http_version,error
2026-07-29T10:13:41.540648+00:00,old,45,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=45&build=old,0,True,200,193.124.56.249,192.168.0.136,57308,0.018,0.994,141.132,260.051,266.137,65536,252012.0,1,1.1,
2026-07-29T10:13:42.812144+00:00,old,46,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=46&build=old,0,True,200,193.124.56.249,192.168.0.136,57310,0.028,1.398,213.319,1113.988,1120.52,8388608,7530249.0,1,1.1,
2026-07-29T10:13:43.424049+00:00,old,47,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=47&build=old,0,True,200,193.124.56.249,192.168.0.136,57312,0.019,1.181,138.915,456.749,461.519,1048576,2295737.0,1,1.1,
2026-07-29T10:13:43.850271+00:00,old,48,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=48&build=old,0,True,200,193.124.56.249,192.168.0.136,57314,0.019,0.866,142.673,269.401,275.192,65536,243265.0,1,1.1,
2026-07-29T10:13:44.372192+00:00,old,49,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=49&build=old,0,True,200,193.124.56.249,192.168.0.136,57316,0.021,15.5,153.869,366.436,371.058,65536,178847.0,1,1.1,
2026-07-29T10:13:45.239260+00:00,old,50,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=50&build=old,0,True,200,193.124.56.249,192.168.0.136,57318,0.017,0.883,195.759,712.525,717.283,1048576,1471633.0,1,1.1,
2026-07-29T10:13:46.289740+00:00,old,51,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=51&build=old,0,True,200,193.124.56.249,192.168.0.136,57321,0.027,12.243,156.364,894.084,899.694,8388608,9382348.0,1,1.1,
2026-07-29T10:13:46.951376+00:00,old,52,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=52&build=old,0,True,200,193.124.56.249,192.168.0.136,57323,0.019,23.888,165.254,506.187,510.962,1048576,2071519.0,1,1.1,
2026-07-29T10:13:47.338128+00:00,old,53,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=53&build=old,0,True,200,193.124.56.249,192.168.0.136,57325,0.019,0.91,231.653,231.712,236.76,1024,4419.0,1,1.1,
2026-07-29T10:13:48.008886+00:00,old,54,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=54&build=old,0,True,200,193.124.56.249,192.168.0.136,57327,0.017,20.622,159.2,514.876,519.925,1048576,2036560.0,1,1.1,
2026-07-29T10:13:48.977231+00:00,old,55,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=55&build=old,0,True,200,193.124.56.249,192.168.0.136,57329,0.018,22.201,159.883,813.207,818.356,8388608,10315464.0,1,1.1,
2026-07-29T10:13:49.421958+00:00,old,56,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=56&build=old,0,True,200,193.124.56.249,192.168.0.136,57331,0.019,1.098,151.483,288.922,293.914,65536,226829.0,1,1.1,
2026-07-29T10:13:49.847031+00:00,old,57,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=57&build=old,0,True,200,193.124.56.249,192.168.0.136,57333,0.028,1.038,143.61,268.51,274.704,65536,244072.0,1,1.1,
2026-07-29T10:13:50.480453+00:00,old,58,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=58&build=old,0,True,200,193.124.56.249,192.168.0.136,57335,0.018,0.986,143.994,477.742,482.501,1048576,2194858.0,1,1.1,
2026-07-29T10:13:51.418481+00:00,old,59,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=59&build=old,0,True,200,193.124.56.249,192.168.0.136,57337,0.019,23.178,167.932,782.852,787.768,8388608,10715445.0,1,1.1,
2026-07-29T10:13:52.269903+00:00,old,60,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=60&build=old,0,True,200,193.124.56.249,192.168.0.136,57339,0.018,1.233,136.882,695.311,700.304,8388608,12064540.0,1,1.1,
2026-07-29T10:13:52.624604+00:00,old,61,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=61&build=old,0,True,200,193.124.56.249,192.168.0.136,57341,0.018,1.072,199.169,199.227,204.215,1024,5139.0,1,1.1,
2026-07-29T10:13:53.625169+00:00,old,62,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=62&build=old,0,True,200,193.124.56.249,192.168.0.136,57343,0.018,1.21,148.835,845.119,850.152,8388608,9925948.0,1,1.1,
