timestamp_utc,build,sequence,warmup,size_bytes,url,curl_exit_code,success,http_code,remote_ip,local_ip,local_port,time_namelookup_ms,time_connect_ms,time_starttransfer_ms,time_total_ms,wall_clock_ms,size_download,speed_download_bps,num_connects,http_version,error
2026-07-29T10:16:04.470601+00:00,candidate,24,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=98897e28b4824857a6755767c6bdfc8c&sequence=24&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57614,0.027,12.112,153.522,153.583,160.667,1024,6667.0,1,1.1,
2026-07-29T10:16:04.905257+00:00,candidate,25,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=25&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57616,0.028,11.609,160.209,276.863,283.378,65536,236709.0,1,1.1,
2026-07-29T10:16:05.586807+00:00,candidate,26,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=26&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57618,0.023,0.997,151.537,525.532,531.314,1048576,1995265.0,1,1.1,
2026-07-29T10:16:05.883703+00:00,candidate,27,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=98897e28b4824857a6755767c6bdfc8c&sequence=27&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57620,0.02,1.23,140.607,140.648,145.507,1024,7280.0,1,1.1,
2026-07-29T10:16:06.351728+00:00,candidate,28,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=28&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57622,0.018,1.013,144.727,310.843,316.872,65536,210833.0,1,1.1,
2026-07-29T10:16:06.907659+00:00,candidate,29,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=29&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57624,0.018,0.973,197.14,400.048,405.103,65536,163820.0,1,1.1,
2026-07-29T10:16:07.590863+00:00,candidate,30,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=30&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57628,0.018,1.017,145.891,527.79,532.885,1048576,1986729.0,1,1.1,
2026-07-29T10:16:08.240169+00:00,candidate,31,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=31&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57630,0.019,0.944,152.729,493.66,498.677,1048576,2124085.0,1,1.1,
2026-07-29T10:16:08.616172+00:00,candidate,32,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=98897e28b4824857a6755767c6bdfc8c&sequence=32&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57632,0.026,23.244,219.361,219.404,224.904,1024,4667.0,1,1.1,
2026-07-29T10:16:09.504781+00:00,candidate,33,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=33&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57634,0.018,21.541,157.643,733.824,738.926,8388608,11431362.0,1,1.1,
2026-07-29T10:16:09.957894+00:00,candidate,34,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=34&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57636,0.028,22.13,165.461,295.508,302.502,65536,221774.0,1,1.1,
2026-07-29T10:16:10.998195+00:00,candidate,35,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=35&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57638,0.029,15.739,173.547,882.695,889.214,8388608,9503404.0,1,1.1,
2026-07-29T10:16:11.890356+00:00,candidate,36,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=36&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57667,0.046,1.381,139.669,737.305,742.281,8388608,11377391.0,1,1.1,
